update,state,start_date,end_date,total_cases,new_cases,total_deaths,new_deaths,old_cases,active_cases
2020-05-21,MP,2020-05-14,2020-05-20,21,2,2,0,19,19
2020-05-28,MP,2020-05-21,2020-05-27,22,1,2,0,21,20
2020-06-04,MP,2020-05-28,2020-06-03,23,1,2,0,22,21
2020-06-11,MP,2020-06-04,2020-06-10,30,7,2,0,23,28
2020-06-18,MP,2020-06-11,2020-06-17,30,0,2,0,30,28
2020-06-25,MP,2020-06-18,2020-06-24,30,0,2,0,30,28
2020-07-02,MP,2020-06-25,2020-07-01,30,0,2,0,30,28
2020-07-09,MP,2020-07-02,2020-07-08,31,1,2,0,30,29
2020-07-16,MP,2020-07-09,2020-07-15,36,5,2,0,31,34
2020-07-23,MP,2020-07-16,2020-07-22,38,2,2,0,36,36
2020-07-30,MP,2020-07-23,2020-07-29,40,2,2,0,38,38
2020-08-06,MP,2020-07-30,2020-08-05,46,6,2,0,40,44
2020-08-13,MP,2020-08-06,2020-08-12,49,3,2,0,46,47
2020-08-20,MP,2020-08-13,2020-08-19,54,5,2,0,49,52
2020-08-27,MP,2020-08-20,2020-08-26,54,0,2,0,54,52
2020-09-03,MP,2020-08-27,2020-09-02,57,3,2,0,54,55
2020-09-10,MP,2020-09-03,2020-09-09,59,2,2,0,57,57
2020-09-17,MP,2020-09-10,2020-09-16,61,2,2,0,59,59
2020-09-24,MP,2020-09-17,2020-09-23,69,8,2,0,61,67
2020-10-01,MP,2020-09-24,2020-09-30,70,1,2,0,69,68
2020-10-08,MP,2020-10-01,2020-10-07,75,5,2,0,70,73
2020-10-15,MP,2020-10-08,2020-10-14,77,2,2,0,75,75
2020-10-22,MP,2020-10-15,2020-10-21,88,11,2,0,77,86
2020-10-29,MP,2020-10-22,2020-10-28,92,4,2,0,88,90
2020-11-05,MP,2020-10-29,2020-11-04,96,4,2,0,92,94
2020-11-12,MP,2020-11-05,2020-11-11,100,4,2,0,96,98
2020-11-19,MP,2020-11-12,2020-11-18,103,3,2,0,100,101
2020-11-26,MP,2020-11-19,2020-11-25,104,1,2,0,103,102
2020-12-03,MP,2020-11-26,2020-12-02,106,2,2,0,104,104
2020-12-10,MP,2020-12-03,2020-12-09,113,7,2,0,106,111
2020-12-17,MP,2020-12-10,2020-12-16,113,0,2,0,113,111
2020-12-24,MP,2020-12-17,2020-12-23,118,5,2,0,113,116
2020-12-31,MP,2020-12-24,2020-12-30,122,4,2,0,118,120
2021-01-07,MP,2020-12-31,2021-01-06,125,3,2,0,122,123
2021-01-14,MP,2021-01-07,2021-01-13,128,3,2,0,125,126
2021-01-21,MP,2021-01-14,2021-01-20,129,1,2,0,128,127
2021-01-28,MP,2021-01-21,2021-01-27,132,3,2,0,129,130
2021-02-04,MP,2021-01-28,2021-02-03,133,1,2,0,132,131
2021-02-11,MP,2021-02-04,2021-02-10,133,0,2,0,133,131
2021-02-18,MP,2021-02-11,2021-02-17,135,2,2,0,133,133
2021-02-25,MP,2021-02-18,2021-02-24,143,8,2,0,135,141
2021-03-04,MP,2021-02-25,2021-03-03,144,1,2,0,143,142
2021-03-11,MP,2021-03-04,2021-03-10,146,2,2,0,144,144
2021-03-18,MP,2021-03-11,2021-03-17,156,10,2,0,146,154
2021-03-25,MP,2021-03-18,2021-03-24,158,2,2,0,156,156
2021-04-01,MP,2021-03-25,2021-03-31,159,1,2,0,158,157
2021-04-08,MP,2021-04-01,2021-04-07,160,1,2,0,159,158
2021-04-15,MP,2021-04-08,2021-04-14,161,1,2,0,160,159
2021-04-22,MP,2021-04-15,2021-04-21,162,1,2,0,161,160
2021-04-29,MP,2021-04-22,2021-04-28,164,2,2,0,162,162
2021-05-06,MP,2021-04-29,2021-05-05,168,4,2,0,164,166
2021-05-13,MP,2021-05-06,2021-05-12,170,2,2,0,168,168
2021-05-20,MP,2021-05-13,2021-05-19,176,6,2,0,170,174
2021-05-27,MP,2021-05-20,2021-05-26,181,5,2,0,176,179
2021-06-03,MP,2021-05-27,2021-06-02,183,2,2,0,181,181
2021-06-10,MP,2021-06-03,2021-06-09,183,0,2,0,183,181
2021-06-17,MP,2021-06-10,2021-06-16,183,0,2,0,183,181
2021-06-24,MP,2021-06-17,2021-06-23,183,0,2,0,183,181
2021-07-01,MP,2021-06-24,2021-06-30,183,0,2,0,183,181
2021-07-08,MP,2021-07-01,2021-07-07,184,1,2,0,183,182
2021-07-15,MP,2021-07-08,2021-07-14,187,3,2,0,184,185
2021-07-22,MP,2021-07-15,2021-07-21,188,1,2,0,187,186
2021-07-29,MP,2021-07-22,2021-07-28,190,2,2,0,188,188
2021-08-05,MP,2021-07-29,2021-08-04,198,8,2,0,190,196
2021-08-12,MP,2021-08-05,2021-08-11,210,12,2,0,198,208
2021-08-19,MP,2021-08-12,2021-08-18,220,10,2,0,210,218
2021-08-26,MP,2021-08-19,2021-08-25,229,9,2,0,220,227
2021-09-02,MP,2021-08-26,2021-09-01,243,14,2,0,229,241
2021-09-09,MP,2021-09-02,2021-09-08,248,5,2,0,243,246
2021-09-16,MP,2021-09-09,2021-09-15,256,8,2,0,248,254
2021-09-23,MP,2021-09-16,2021-09-22,265,9,2,0,256,263
2021-09-30,MP,2021-09-23,2021-09-29,268,3,2,0,265,266
2021-10-07,MP,2021-09-30,2021-10-06,272,4,2,0,268,270
2021-10-14,MP,2021-10-07,2021-10-13,281,9,3,1,272,278
2021-10-21,MP,2021-10-14,2021-10-20,289,8,3,0,281,286
2021-10-28,MP,2021-10-21,2021-10-27,291,2,3,0,289,288
2021-11-04,MP,2021-10-28,2021-11-03,330,39,3,0,291,327
2021-11-11,MP,2021-11-04,2021-11-10,380,50,3,0,330,377
2021-11-18,MP,2021-11-11,2021-11-17,408,28,3,0,380,405
2021-11-25,MP,2021-11-18,2021-11-24,604,196,3,0,408,601
2021-12-02,MP,2021-11-25,2021-12-01,958,354,3,0,604,955
2021-12-09,MP,2021-12-02,2021-12-08,1182,224,5,2,958,1177
2021-12-16,MP,2021-12-09,2021-12-15,2117,935,6,1,1182,2111
2021-12-23,MP,2021-12-16,2021-12-22,2641,524,8,2,2117,2633
2021-12-30,MP,2021-12-23,2021-12-29,3085,444,13,5,2641,3072
2022-01-06,MP,2021-12-30,2022-01-05,3518,433,18,5,3085,3500
2022-01-13,MP,2022-01-06,2022-01-12,3751,233,20,2,3518,3731
2022-01-20,MP,2022-01-13,2022-01-19,4118,367,21,1,3751,4097
2022-01-27,MP,2022-01-20,2022-01-26,4564,446,23,2,4118,4541
2022-02-03,MP,2022-01-27,2022-02-02,5314,750,23,0,4564,5291
2022-02-10,MP,2022-02-03,2022-02-09,6784,1470,23,0,5314,6761
2022-02-17,MP,2022-02-10,2022-02-16,7927,1143,25,2,6784,7902
2022-02-24,MP,2022-02-17,2022-02-23,9265,1338,27,2,7927,9238
2022-03-03,MP,2022-02-24,2022-03-02,9922,657,30,3,9265,9892
2022-03-10,MP,2022-03-03,2022-03-09,10284,362,30,0,9922,10254
2022-03-17,MP,2022-03-10,2022-03-16,10575,291,31,1,10284,10544
2022-03-24,MP,2022-03-17,2022-03-23,10985,410,31,0,10575,10954
2022-03-31,MP,2022-03-24,2022-03-30,11065,80,33,2,10985,11032
2022-04-07,MP,2022-03-31,2022-04-06,11158,93,33,0,11065,11125
2022-04-14,MP,2022-04-07,2022-04-13,11203,45,34,1,11158,11169
2022-04-21,MP,2022-04-14,2022-04-20,11221,18,34,0,11203,11187
2022-04-28,MP,2022-04-21,2022-04-27,11263,42,34,0,11221,11229
2022-05-05,MP,2022-04-28,2022-05-04,11281,18,34,0,11263,11247
2022-05-12,MP,2022-05-05,2022-05-11,11305,24,34,0,11281,11271
2022-05-19,MP,2022-05-12,2022-05-18,11315,10,34,0,11305,11281
2022-05-26,MP,2022-05-19,2022-05-25,11333,18,34,0,11315,11299
2022-06-02,MP,2022-05-26,2022-06-01,11366,33,34,0,11333,11332
2022-06-09,MP,2022-06-02,2022-06-08,11403,37,34,0,11366,11369
2022-06-16,MP,2022-06-09,2022-06-15,11482,79,34,0,11403,11448
2022-06-23,MP,2022-06-16,2022-06-22,11569,87,34,0,11482,11535
2022-06-30,MP,2022-06-23,2022-06-29,11829,260,35,1,11569,11794
2022-07-07,MP,2022-06-30,2022-07-06,11829,0,35,0,11829,11794
2022-07-14,MP,2022-07-07,2022-07-13,12193,364,35,0,11829,12158
2022-07-21,MP,2022-07-14,2022-07-20,12398,205,35,0,12193,12363
2022-07-28,MP,2022-07-21,2022-07-27,12573,175,37,2,12398,12536
2022-08-04,MP,2022-07-28,2022-08-03,12732,159,38,1,12573,12694
2022-08-11,MP,2022-08-04,2022-08-10,12866,134,39,1,12732,12827
2022-08-18,MP,2022-08-11,2022-08-17,12948,82,39,0,12866,12909
2022-08-25,MP,2022-08-18,2022-08-24,13050,102,40,1,12948,13010
2022-09-01,MP,2022-08-25,2022-08-31,13120,70,40,0,13050,13080
2022-09-08,MP,2022-09-01,2022-09-07,13147,27,40,0,13120,13107
2022-09-15,MP,2022-09-08,2022-09-14,13155,8,40,0,13147,13115
2022-09-22,MP,2022-09-15,2022-09-21,13166,11,40,0,13155,13126
2022-09-29,MP,2022-09-22,2022-09-28,13171,5,40,0,13166,13131
2022-10-06,MP,2022-09-29,2022-10-05,13185,14,41,1,13171,13144
2022-10-13,MP,2022-10-06,2022-10-12,13196,11,41,0,13185,13155
2022-10-20,MP,2022-10-13,2022-10-19,13202,6,41,0,13196,13161
2022-10-27,MP,2022-10-20,2022-10-26,13209,7,41,0,13202,13168
2022-11-03,MP,2022-10-27,2022-11-02,13212,3,41,0,13209,13171
2022-11-10,MP,2022-11-03,2022-11-09,13219,7,41,0,13212,13178
2022-11-17,MP,2022-11-10,2022-11-16,13220,1,41,0,13219,13179
2022-11-24,MP,2022-11-17,2022-11-23,13222,2,41,0,13220,13181
2022-12-01,MP,2022-11-24,2022-11-30,13227,5,41,0,13222,13186
2022-12-08,MP,2022-12-01,2022-12-07,13230,3,41,0,13227,13189
2022-12-15,MP,2022-12-08,2022-12-14,13249,19,41,0,13230,13208
2022-12-22,MP,2022-12-15,2022-12-21,13279,30,41,0,13249,13238
2022-12-29,MP,2022-12-22,2022-12-28,13335,56,41,0,13279,13294
2023-01-05,MP,2022-12-29,2023-01-04,13393,58,41,0,13335,13352
2023-01-12,MP,2023-01-05,2023-01-11,13439,46,41,0,13393,13398
2023-01-19,MP,2023-01-12,2023-01-18,13485,46,41,0,13439,13444
2023-01-26,MP,2023-01-19,2023-01-25,13509,24,41,0,13485,13468
2023-02-02,MP,2023-01-26,2023-02-01,13549,40,41,0,13509,13508
2023-02-09,MP,2023-02-02,2023-02-08,13582,33,41,0,13549,13541
2023-02-16,MP,2023-02-09,2023-02-15,13608,26,41,0,13582,13567
2023-02-23,MP,2023-02-16,2023-02-22,13637,29,41,0,13608,13596
2023-03-02,MP,2023-02-23,2023-03-01,13680,43,41,0,13637,13639
2023-03-09,MP,2023-03-02,2023-03-08,13715,35,42,1,13680,13673
2023-03-16,MP,2023-03-09,2023-03-15,13740,25,42,0,13715,13698
2023-03-23,MP,2023-03-16,2023-03-22,13769,29,43,1,13740,13726
2023-03-30,MP,2023-03-23,2023-03-29,13787,18,43,0,13769,13744
2023-04-06,MP,2023-03-30,2023-04-05,13795,8,43,0,13787,13752
2023-04-13,MP,2023-04-06,2023-04-12,13811,16,43,0,13795,13768
2023-04-20,MP,2023-04-13,2023-04-19,13833,22,43,0,13811,13790
2023-04-27,MP,2023-04-20,2023-04-26,13851,18,43,0,13833,13808
2023-05-04,MP,2023-04-27,2023-05-03,13867,16,43,0,13851,13824
2023-05-11,MP,2023-05-04,2023-05-10,13886,19,44,1,13867,13842
2020-01-23,MS,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,MS,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,MS,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,MS,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,MS,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,MS,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,MS,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,MS,2020-03-05,2020-03-11,0,0,0,0,0,0
2020-03-19,MS,2020-03-12,2020-03-18,34,34,0,0,0,34
2020-03-26,MS,2020-03-19,2020-03-25,377,343,3,3,34,374
2020-04-02,MS,2020-03-26,2020-04-01,1072,695,20,17,377,1052
2020-04-09,MS,2020-04-02,2020-04-08,2006,934,66,46,1072,1940
2020-04-16,MS,2020-04-09,2020-04-15,3360,1354,121,55,2006,3239
2020-04-23,MS,2020-04-16,2020-04-22,4898,1538,192,71,3360,4706
2020-04-30,MS,2020-04-23,2020-04-29,6565,1667,250,58,4898,6315
2020-05-07,MS,2020-04-30,2020-05-06,8426,1861,374,124,6565,8052
2020-05-14,MS,2020-05-07,2020-05-13,10091,1665,464,90,8426,9627
2020-05-21,MS,2020-05-14,2020-05-20,11972,1881,570,106,10091,11402
2020-05-28,MS,2020-05-21,2020-05-27,14050,2078,670,100,11972,13380
2020-06-04,MS,2020-05-28,2020-06-03,16322,2272,782,112,14050,15540
2020-06-11,MS,2020-06-04,2020-06-10,18486,2164,868,86,16322,17618
2020-06-18,MS,2020-06-11,2020-06-17,20635,2149,938,70,18486,19697
2020-06-25,MS,2020-06-18,2020-06-24,23434,2799,1011,73,20635,22423
2020-07-02,MS,2020-06-25,2020-07-01,27901,4467,1082,71,23434,26819
2020-07-09,MS,2020-07-02,2020-07-08,32889,4988,1187,105,27901,31702
2020-07-16,MS,2020-07-09,2020-07-15,38521,5632,1287,100,32889,37234
2020-07-23,MS,2020-07-16,2020-07-22,47072,8551,1422,135,38521,45650
2020-07-30,MS,2020-07-23,2020-07-29,55804,8732,1561,139,47072,54243
2020-08-06,MS,2020-07-30,2020-08-05,63459,7655,1803,242,55804,61656
2020-08-13,MS,2020-08-06,2020-08-12,69374,5915,1989,186,63459,67385
2020-08-20,MS,2020-08-13,2020-08-19,74556,5182,2164,175,69374,72392
2020-08-27,MS,2020-08-20,2020-08-26,80098,5542,2371,207,74556,77727
2020-09-03,MS,2020-08-27,2020-09-02,84371,4273,2525,154,80098,81846
2020-09-10,MS,2020-09-03,2020-09-09,87803,3432,2623,98,84371,85180
2020-09-17,MS,2020-09-10,2020-09-16,91234,3431,2756,133,87803,88478
2020-09-24,MS,2020-09-17,2020-09-23,94571,3337,2870,114,91234,91701
2020-10-01,MS,2020-09-24,2020-09-30,98191,3620,2968,98,94571,95223
2020-10-08,MS,2020-10-01,2020-10-07,102241,4050,3050,82,98191,99191
2020-10-15,MS,2020-10-08,2020-10-14,106817,4576,3140,90,102241,103677
2020-10-22,MS,2020-10-15,2020-10-21,112123,5306,3223,83,106817,108900
2020-10-29,MS,2020-10-22,2020-10-28,117617,5494,3302,79,112123,114315
2020-11-05,MS,2020-10-29,2020-11-04,122277,4660,3396,94,117617,118881
2020-11-12,MS,2020-11-05,2020-11-11,129395,7118,3496,100,122277,125899
2020-11-19,MS,2020-11-12,2020-11-18,137396,8001,3600,104,129395,133796
2020-11-26,MS,2020-11-19,2020-11-25,145636,8240,3745,145,137396,141891
2020-12-03,MS,2020-11-26,2020-12-02,156868,11232,3851,106,145636,153017
2020-12-10,MS,2020-12-03,2020-12-09,170672,13804,4041,190,156868,166631
2020-12-17,MS,2020-12-10,2020-12-16,185643,14971,4294,253,170672,181349
2020-12-24,MS,2020-12-17,2020-12-23,200325,14682,4532,238,185643,195793
2020-12-31,MS,2020-12-24,2020-12-30,213055,12730,4747,215,200325,208308
2021-01-07,MS,2020-12-31,2021-01-06,228235,15180,5013,266,213055,223222
2021-01-14,MS,2021-01-07,2021-01-13,243899,15664,5315,302,228235,238584
2021-01-21,MS,2021-01-14,2021-01-20,256827,12928,5638,323,243899,251189
2021-01-28,MS,2021-01-21,2021-01-27,268672,11845,5917,279,256827,262755
2021-02-04,MS,2021-01-28,2021-02-03,277322,8650,6158,241,268672,271164
2021-02-11,MS,2021-02-04,2021-02-10,283754,6432,6367,209,277322,277387
2021-02-18,MS,2021-02-11,2021-02-17,289398,5644,6524,157,283754,282874
2021-02-25,MS,2021-02-18,2021-02-24,291892,2494,6605,81,289398,285287
2021-03-04,MS,2021-02-25,2021-03-03,295676,3784,6742,137,291892,288934
2021-03-11,MS,2021-03-04,2021-03-10,298445,2769,6844,102,295676,291601
2021-03-18,MS,2021-03-11,2021-03-17,301602,3157,6936,92,298445,294666
2021-03-25,MS,2021-03-18,2021-03-24,303625,2023,6981,45,301602,296644
2021-04-01,MS,2021-03-25,2021-03-31,305146,1521,7032,51,303625,298114
2021-04-08,MS,2021-04-01,2021-04-07,306611,1465,7077,45,305146,299534
2021-04-15,MS,2021-04-08,2021-04-14,308075,1464,7122,45,306611,300953
2021-04-22,MS,2021-04-15,2021-04-21,309720,1645,7163,41,308075,302557
2021-04-29,MS,2021-04-22,2021-04-28,311359,1639,7193,30,309720,304166
2021-05-06,MS,2021-04-29,2021-05-05,312706,1347,7223,30,311359,305483
2021-05-13,MS,2021-05-06,2021-05-12,314150,1444,7243,20,312706,306907
2021-05-20,MS,2021-05-13,2021-05-19,315894,1744,7267,24,314150,308627
2021-05-27,MS,2021-05-20,2021-05-26,317064,1170,7301,34,315894,309763
2021-06-03,MS,2021-05-27,2021-06-02,317857,793,7322,21,317064,310535
2021-06-10,MS,2021-06-03,2021-06-09,318685,828,7347,25,317857,311338
2021-06-17,MS,2021-06-10,2021-06-16,319512,827,7368,21,318685,312144
2021-06-24,MS,2021-06-17,2021-06-23,320292,780,7390,22,319512,312902
2021-07-01,MS,2021-06-24,2021-06-30,321764,1472,7412,22,320292,314352
2021-07-08,MS,2021-07-01,2021-07-07,323217,1453,7436,24,321764,315781
2021-07-15,MS,2021-07-08,2021-07-14,325713,2496,7456,20,323217,318257
2021-07-22,MS,2021-07-15,2021-07-21,330664,4951,7485,29,325713,323179
2021-07-29,MS,2021-07-22,2021-07-28,339954,9290,7529,44,330664,332425
2021-08-05,MS,2021-07-29,2021-08-04,352891,12937,7597,68,339954,345294
2021-08-12,MS,2021-08-05,2021-08-11,371712,18821,7710,113,352891,364002
2021-08-19,MS,2021-08-12,2021-08-18,396394,24682,7916,206,371712,388478
2021-08-26,MS,2021-08-19,2021-08-25,420174,23780,8180,264,396394,411994
2021-09-02,MS,2021-08-26,2021-09-01,439661,19487,8489,309,420174,431172
2021-09-09,MS,2021-09-02,2021-09-08,455282,15621,8787,298,439661,446495
2021-09-16,MS,2021-09-09,2021-09-15,468498,13216,9100,313,455282,459398
2021-09-23,MS,2021-09-16,2021-09-22,479326,10828,9353,253,468498,469973
2021-09-30,MS,2021-09-23,2021-09-29,487293,7967,9588,235,479326,477705
2021-10-07,MS,2021-09-30,2021-10-06,492559,5266,9768,180,487293,482791
2021-10-14,MS,2021-10-07,2021-10-13,496851,4292,9899,131,492559,486952
2021-10-21,MS,2021-10-14,2021-10-20,500286,3435,9968,69,496851,490318
2021-10-28,MS,2021-10-21,2021-10-27,503666,3380,10059,91,500286,493607
2021-11-04,MS,2021-10-28,2021-11-03,505664,1998,10134,75,503666,495530
2021-11-11,MS,2021-11-04,2021-11-10,507776,2112,10182,48,505664,497594
2021-11-18,MS,2021-11-11,2021-11-17,509947,2171,10216,34,507776,499731
2021-11-25,MS,2021-11-18,2021-11-24,512632,2685,10261,45,509947,502371
2021-12-02,MS,2021-11-25,2021-12-01,514638,2006,10286,25,512632,504352
2021-12-09,MS,2021-12-02,2021-12-08,517925,3287,10311,25,514638,507614
2021-12-16,MS,2021-12-09,2021-12-15,520834,2909,10347,36,517925,510487
2021-12-23,MS,2021-12-16,2021-12-22,525502,4668,10393,46,520834,515109
2021-12-30,MS,2021-12-23,2021-12-29,538852,13350,10439,46,525502,528413
2022-01-06,MS,2021-12-30,2022-01-05,572694,33842,10503,64,538852,562191
2022-01-13,MS,2022-01-06,2022-01-12,608768,36074,10562,59,572694,598206
2022-01-20,MS,2022-01-13,2022-01-19,665544,56776,10690,128,608768,654854
2022-01-27,MS,2022-01-20,2022-01-26,705598,40054,10774,84,665544,694824
2022-02-03,MS,2022-01-27,2022-02-02,737607,32009,11169,395,705598,726438
2022-02-10,MS,2022-02-03,2022-02-09,772844,35237,11455,286,737607,761389
2022-02-17,MS,2022-02-10,2022-02-16,783750,10906,11772,317,772844,771978
2022-02-24,MS,2022-02-17,2022-02-23,787939,4189,11953,181,783750,775986
2022-03-03,MS,2022-02-24,2022-03-02,790615,2676,12115,162,787939,778500
2022-03-10,MS,2022-03-03,2022-03-09,792129,1514,12228,113,790615,779901
2022-03-17,MS,2022-03-10,2022-03-16,793200,1071,12308,80,792129,780892
2022-03-24,MS,2022-03-17,2022-03-23,793870,670,12369,61,793200,781501
2022-03-31,MS,2022-03-24,2022-03-30,794427,557,12396,27,793870,782031
2022-04-07,MS,2022-03-31,2022-04-06,795408,981,12410,14,794427,782998
2022-04-14,MS,2022-04-07,2022-04-13,796139,731,12420,10,795408,783719
2022-04-21,MS,2022-04-14,2022-04-20,796645,506,12432,12,796139,784213
2022-04-28,MS,2022-04-21,2022-04-27,797249,604,12439,7,796645,784810
2022-05-05,MS,2022-04-28,2022-05-04,798283,1034,12450,11,797249,785833
2022-05-12,MS,2022-05-05,2022-05-11,800241,1958,12456,6,798283,787785
2022-05-19,MS,2022-05-12,2022-05-18,803311,3070,12461,5,800241,790850
2022-05-26,MS,2022-05-19,2022-05-25,805800,2489,12466,5,803311,793334
2022-06-02,MS,2022-05-26,2022-06-01,808338,2538,12467,1,805800,795871
2022-06-09,MS,2022-06-02,2022-06-08,813350,5012,12479,12,808338,800871
2022-06-16,MS,2022-06-09,2022-06-15,818550,5200,12489,10,813350,806061
2022-06-23,MS,2022-06-16,2022-06-22,825440,6890,12502,13,818550,812938
2022-06-30,MS,2022-06-23,2022-06-29,832212,6772,12516,14,825440,819696
2022-07-07,MS,2022-06-30,2022-07-06,839997,7785,12527,11,832212,827470
2022-07-14,MS,2022-07-07,2022-07-13,852423,12426,12560,33,839997,839863
2022-07-21,MS,2022-07-14,2022-07-20,862528,10105,12589,29,852423,849939
2022-07-28,MS,2022-07-21,2022-07-27,872265,9737,12629,40,862528,859636
2022-08-04,MS,2022-07-28,2022-08-03,880758,8493,12675,46,872265,868083
2022-08-11,MS,2022-08-04,2022-08-10,889213,8455,12714,39,880758,876499
2022-08-18,MS,2022-08-11,2022-08-17,897715,8502,12750,36,889213,884965
2022-08-25,MS,2022-08-18,2022-08-24,904905,7190,12766,16,897715,892139
2022-09-01,MS,2022-08-25,2022-08-31,913049,8144,12794,28,904905,900255
2022-09-08,MS,2022-09-01,2022-09-07,918874,5825,12821,27,913049,906053
2022-09-15,MS,2022-09-08,2022-09-14,922493,3619,12853,32,918874,909640
2022-09-22,MS,2022-09-15,2022-09-21,925596,3103,12879,26,922493,912717
2022-09-29,MS,2022-09-22,2022-09-28,927465,1869,12912,33,925596,914553
2022-10-06,MS,2022-09-29,2022-10-05,929079,1614,12928,16,927465,916151
2022-10-13,MS,2022-10-06,2022-10-12,930438,1359,12945,17,929079,917493
2022-10-20,MS,2022-10-13,2022-10-19,931707,1269,12965,20,930438,918742
2022-10-27,MS,2022-10-20,2022-10-26,933065,1358,12968,3,931707,920097
2022-11-03,MS,2022-10-27,2022-11-02,934401,1336,12992,24,933065,921409
2022-11-10,MS,2022-11-03,2022-11-09,935770,1369,13005,13,934401,922765
2022-11-17,MS,2022-11-10,2022-11-16,936814,1044,13017,12,935770,923797
2022-11-24,MS,2022-11-17,2022-11-23,938189,1375,13034,17,936814,925155
2022-12-01,MS,2022-11-24,2022-11-30,940023,1834,13036,2,938189,926987
2022-12-08,MS,2022-12-01,2022-12-07,943402,3379,13051,15,940023,930351
2022-12-15,MS,2022-12-08,2022-12-14,946657,3255,13063,12,943402,933594
2022-12-22,MS,2022-12-15,2022-12-21,951070,4413,13083,20,946657,937987
2022-12-29,MS,2022-12-22,2022-12-28,955145,4075,13097,14,951070,942048
2023-01-05,MS,2022-12-29,2023-01-04,960923,5778,13112,15,955145,947811
2023-01-12,MS,2023-01-05,2023-01-11,960923,0,13112,0,960923,947811
2023-01-19,MS,2023-01-12,2023-01-18,970585,9662,13151,39,960923,957434
2023-01-26,MS,2023-01-19,2023-01-25,974487,3902,13191,40,970585,961296
2023-02-02,MS,2023-01-26,2023-02-01,977790,3303,13225,34,974487,964565
2023-02-09,MS,2023-02-02,2023-02-08,981020,3230,13257,32,977790,967763
2023-02-16,MS,2023-02-09,2023-02-15,984614,3594,13296,39,981020,971318
2023-02-23,MS,2023-02-16,2023-02-22,987105,2491,13320,24,984614,973785
2023-03-02,MS,2023-02-23,2023-03-01,989282,2177,13351,31,987105,975931
2023-03-09,MS,2023-03-02,2023-03-08,990756,1474,13370,19,989282,977386
2023-03-16,MS,2023-03-09,2023-03-15,991967,1211,13385,15,990756,978582
2023-03-23,MS,2023-03-16,2023-03-22,993035,1068,13402,17,991967,979633
2023-03-30,MS,2023-03-23,2023-03-29,994313,1278,13419,17,993035,980894
2023-04-06,MS,2023-03-30,2023-04-05,995603,1290,13419,0,994313,982184
2023-04-13,MS,2023-04-06,2023-04-12,996607,1004,13429,10,995603,983178
2023-04-20,MS,2023-04-13,2023-04-19,997683,1076,13443,14,996607,984240
2023-04-27,MS,2023-04-20,2023-04-26,998627,944,13447,4,997683,985180
2023-05-04,MS,2023-04-27,2023-05-03,999615,988,13470,23,998627,986145
2023-05-11,MS,2023-05-04,2023-05-10,1000415,800,13474,4,999615,986941
2020-01-23,MT,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,MT,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,MT,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,MT,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,MT,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,MT,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,MT,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,MT,2020-03-05,2020-03-11,0,0,0,0,0,0
2020-03-19,MT,2020-03-12,2020-03-18,10,10,0,0,0,10
2020-03-26,MT,2020-03-19,2020-03-25,65,55,0,0,10,65
2020-04-02,MT,2020-03-26,2020-04-01,207,142,5,5,65,202
2020-04-09,MT,2020-04-02,2020-04-08,332,125,6,1,207,326
2020-04-16,MT,2020-04-09,2020-04-15,404,72,7,1,332,397
2020-04-23,MT,2020-04-16,2020-04-22,439,35,14,7,404,425
2020-04-30,MT,2020-04-23,2020-04-29,451,12,16,2,439,435
